Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1984","1984","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1985","1985","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1986","1986","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1987","1987","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1988","1988","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1989","1989","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1990","1990","t","205","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1991","1991","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1992","1992","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1993","1993","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1994","1994","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1995","1995","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1996","1996","t","200","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1997","1997","t","210","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1998","1998","t","220","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","1999","1999","t","210","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2000","2000","t","310","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2001","2001","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2002","2002","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2003","2003","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2004","2004","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2005","2005","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2006","2006","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2007","2007","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2008","2008","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2009","2009","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2010","2010","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2011","2011","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2012","2012","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2013","2013","t","300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2014","2014","t","308.16","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2015","2015","t","305.63","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2016","2016","t","302.81","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01930.02","Pyrethrum, dried flowers","2017","2017","t","302.84","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1961","1961","ha","12605","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1961","1961","kg/ha","12500","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1961","1961","t","157563","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1962","1962","ha","12721","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1962","1962","kg/ha","11717.4","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1962","1962","t","149057","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1963","1963","ha","15804","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1963","1963","kg/ha","9942.1","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1963","1963","t","157125","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1964","1964","ha","15852","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1964","1964","kg/ha","10671.5","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1964","1964","t","169165","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1965","1965","ha","15928","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1965","1965","kg/ha","10651.3","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1965","1965","t","169654","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1966","1966","ha","15941","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1966","1966","kg/ha","10220.1","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1966","1966","t","162918","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1967","1967","ha","16097","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1967","1967","kg/ha","11138.3","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1967","1967","t","179293","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1968","1968","ha","16349","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1968","1968","kg/ha","12998.2","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1968","1968","t","212508","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1969","1969","ha","16665","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1969","1969","kg/ha","11998.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1969","1969","t","199952","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1970","1970","ha","27629","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1970","1970","kg/ha","7085.9","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1970","1970","t","195777","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1971","1971","ha","27788","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1971","1971","kg/ha","6837","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1971","1971","t","189987","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1972","1972","ha","24875","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1972","1972","kg/ha","6984","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1972","1972","t","173728","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1973","1973","ha","29280","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01342.02","Quinces","1973","1973","kg/ha","6129.9","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01342.02","Quinces","1973","1973","t","179484","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01342.02","Quinces","1974","1974","ha","26158","A","Official figure",""
